regex	method	correct	testForMemb	testForEq	faults	totalStrings	time
URL1	Random_0_80_800	false	96	800	1.2729884135874265E185	2.4008890760512425E210	9902070
URL1	Random_0_80_900	false	96	900	1.2729884135874263E185	2.4008890760512425E210	11392940
URL1	Random_0_80_1000	false	96	1000	1.2729884135874263E185	2.4008890760512425E210	12493464
URL1	Random_0_80_2000	false	96	2000	1.2729884135874263E185	2.4008890760512425E210	23099415
URL1	Random_0_80_3000	false	96	3000	1.2729884135874263E185	2.4008890760512425E210	33041581
URL1	Random_0_80_4000	false	96	4000	1.2729884135874266E185	2.4008890760512425E210	43676444
URL1	Random_0_80_5000	false	96	5000	1.2729884135874263E185	2.4008890760512425E210	53524826
URL1	Random_0_80_10000	false	96	10000	1.2729884135874263E185	2.4008890760512425E210	107659284
URL1	Random_0_80_20000	false	96	20000	1.2729884135874263E185	2.4008890760512425E210	220130324
URL1	Random_0_80_30000	false	96	30000	1.2729884135874265E185	2.4008890760512425E210	328843050
URL1	Random_0_80_40000	false	96	40000	1.2729884135874263E185	2.4008890760512425E210	423864474
URL1	Random_0_80_50000	false	96	50000	1.2729884135874263E185	2.4008890760512425E210	592876907
URL1	Random_0_80_100000	false	96	100000	1.2729884135874265E185	2.4008890760512425E210	1071797542
URL1	Random_0_80_200000	false	96	200000	1.2729884135874263E185	2.4008890760512425E210	2118580686
URL1	Random_0_80_300000	false	96	300000	1.2729884135874265E185	2.4008890760512425E210	3188341993
URL1	Random_0_80_400000	false	96	400000	1.2729884135874263E185	2.4008890760512425E210	4529393705
URL1	Random_0_80_500000	false	96	500000	1.2729884135874263E185	2.4008890760512425E210	5672382609
URL1	Random_0_80_1000000	false	96	1000000	1.2729884135874265E185	2.4008890760512425E210	10997650504
URL1	Random_0_90_10	false	96	10	1.2729884135874263E185	2.4008890760512425E210	1823792
URL1	Random_0_90_20	false	96	20	1.2729884135874263E185	2.4008890760512425E210	1773988
URL1	Random_0_90_50	false	96	50	1.2729884135874263E185	2.4008890760512425E210	2356452
URL1	Random_0_90_100	false	96	100	1.2729884135874265E185	2.4008890760512425E210	2901648
URL1	Random_0_90_200	false	96	200	1.2729884135874263E185	2.4008890760512425E210	4393887
URL1	Random_0_90_300	false	96	300	1.2729884135874263E185	2.4008890760512425E210	5328603
URL1	Random_0_90_400	false	96	400	1.2729884135874263E185	2.4008890760512425E210	6244244
URL1	Random_0_90_500	false	96	500	1.2729884135874263E185	2.4008890760512425E210	7495099
URL1	Random_0_90_600	false	96	600	1.2729884135874263E185	2.4008890760512425E210	8823465
URL1	Random_0_90_700	false	96	700	1.2729884135874266E185	2.4008890760512425E210	10651761
URL1	Random_0_90_800	false	96	800	1.2729884135874266E185	2.4008890760512425E210	11483056
URL1	Random_0_90_900	false	96	900	1.2729884135874266E185	2.4008890760512425E210	13029345
URL1	Random_0_90_1000	false	96	1000	1.2729884135874263E185	2.4008890760512425E210	13818400
URL1	Random_0_90_2000	false	96	2000	1.2729884135874263E185	2.4008890760512425E210	28805362
URL1	Random_0_90_3000	false	96	3000	1.2729884135874266E185	2.4008890760512425E210	37617408
URL1	Random_0_90_4000	false	96	4000	1.2729884135874266E185	2.4008890760512425E210	50092445
URL1	Random_0_90_5000	false	96	5000	1.2729884135874263E185	2.4008890760512425E210	61149176
URL1	Random_0_90_10000	false	96	10000	1.2729884135874263E185	2.4008890760512425E210	122912244
URL1	Random_0_90_20000	false	96	20000	1.2729884135874265E185	2.4008890760512425E210	246824670
URL1	Random_0_90_30000	false	96	30000	1.2729884135874263E185	2.4008890760512425E210	361564204
URL1	Random_0_90_40000	false	96	40000	1.2729884135874263E185	2.4008890760512425E210	524841834
URL1	Random_0_90_50000	false	96	50000	1.2729884135874266E185	2.4008890760512425E210	707057523
URL1	Random_0_90_100000	false	96	100000	1.2729884135874263E185	2.4008890760512425E210	1309135830
URL1	Random_0_90_200000	false	96	200000	1.2729884135874263E185	2.4008890760512425E210	2546896887
URL1	Random_0_90_300000	false	96	300000	1.2729884135874263E185	2.4008890760512425E210	3790925225
URL1	Random_0_90_400000	false	96	400000	1.2729884135874263E185	2.4008890760512425E210	5095623864
URL1	Random_0_90_500000	false	96	500000	1.2729884135874266E185	2.4008890760512425E210	6501090192
URL1	Random_0_90_1000000	false	96	1000000	1.2729884135874263E185	2.4008890760512425E210	13113978931
URL1	Random_0_100_10	false	96	10	1.2729884135874263E185	2.4008890760512425E210	2093357
URL1	Random_0_100_20	false	96	20	1.2729884135874263E185	2.4008890760512425E210	2083180
URL1	Random_0_100_50	false	96	50	1.2729884135874263E185	2.4008890760512425E210	2661056
URL1	Random_0_100_100	false	96	100	1.2729884135874263E185	2.4008890760512425E210	3903744
URL1	Random_0_100_200	false	96	200	1.2729884135874266E185	2.4008890760512425E210	4831659
URL1	Random_0_100_300	false	96	300	1.2729884135874263E185	2.4008890760512425E210	6114226
URL1	Random_0_100_400	false	96	400	1.2729884135874263E185	2.4008890760512425E210	7600125
URL1	Random_0_100_500	false	96	500	1.2729884135874263E185	2.4008890760512425E210	9581627
URL1	Random_0_100_600	false	96	600	1.2729884135874263E185	2.4008890760512425E210	10669151
URL1	Random_0_100_700	false	96	700	1.2729884135874263E185	2.4008890760512425E210	11667630
URL1	Random_0_100_800	false	96	800	1.2729884135874263E185	2.4008890760512425E210	23392084
URL1	Random_0_100_900	false	96	900	1.2729884135874263E185	2.4008890760512425E210	14849925
URL1	Random_0_100_1000	false	96	1000	1.2729884135874266E185	2.4008890760512425E210	16122242
URL1	Random_0_100_2000	false	96	2000	1.2729884135874263E185	2.4008890760512425E210	30825987
URL1	Random_0_100_3000	false	96	3000	1.2729884135874263E185	2.4008890760512425E210	44662336
URL1	Random_0_100_4000	false	96	4000	1.2729884135874263E185	2.4008890760512425E210	58642583
URL1	Random_0_100_5000	false	96	5000	1.2729884135874263E185	2.4008890760512425E210	72311900
URL1	Random_0_100_10000	false	96	10000	1.2729884135874266E185	2.4008890760512425E210	183280320
URL1	Random_0_100_20000	false	96	20000	1.2729884135874263E185	2.4008890760512425E210	300342741
URL1	Random_0_100_30000	false	96	30000	1.2729884135874263E185	2.4008890760512425E210	449021496
URL1	Random_0_100_40000	false	96	40000	1.2729884135874263E185	2.4008890760512425E210	583842908
URL1	Random_0_100_50000	false	96	50000	1.2729884135874263E185	2.4008890760512425E210	721785697
URL1	Random_0_100_100000	false	96	100000	1.2729884135874263E185	2.4008890760512425E210	1638351519
URL1	Random_0_100_200000	false	96	200000	1.2729884135874265E185	2.4008890760512425E210	2813788585
URL1	Random_0_100_300000	false	96	300000	1.2729884135874263E185	2.4008890760512425E210	4293000226
URL1	Random_0_100_400000	false	96	400000	1.2729884135874265E185	2.4008890760512425E210	5738987081
URL1	Random_0_100_500000	false	96	500000	1.2729884135874265E185	2.4008890760512425E210	7470207822
URL1	Random_0_100_1000000	false	96	1000000	1.2729884135874263E185	2.4008890760512425E210	14445006041
URL1	W_METHOD_1	false	96	9120	1.2729884135874263E185	2.4008890760512425E210	48102228
URL1	W_METHOD_2	false	96	866495	1.2729884135874266E185	2.4008890760512425E210	1421473338
URL1	W_METHOD_3	false	96	82317120	1.2729884135874263E185	2.4008890760512425E210	158443845305
UScurrency	Random_0_10_10	false	96	10	336.0	2.4008890760512425E210	7424232
UScurrency	Random_0_10_20	false	96	20	336.0	2.4008890760512425E210	7081852
UScurrency	Random_0_10_50	false	96	50	336.0	2.4008890760512425E210	7665884
UScurrency	Random_0_10_100	false	96	100	336.0	2.4008890760512425E210	7809730
UScurrency	Random_0_10_200	false	96	200	336.0	2.4008890760512425E210	7094867
UScurrency	Random_0_10_300	false	96	300	336.0	2.4008890760512425E210	6279976
UScurrency	Random_0_10_400	false	96	400	336.0	2.4008890760512425E210	5480128
UScurrency	Random_0_10_500	false	96	500	336.0	2.4008890760512425E210	5418509
UScurrency	Random_0_10_600	false	96	600	336.0	2.4008890760512425E210	5918165
UScurrency	Random_0_10_700	false	96	700	336.0	2.4008890760512425E210	6995702
UScurrency	Random_0_10_800	false	96	800	336.0	2.4008890760512425E210	6533853
UScurrency	Random_0_10_900	false	96	900	336.0	2.4008890760512425E210	6223563
UScurrency	Random_0_10_1000	false	96	1000	336.0	2.4008890760512425E210	6689735
UScurrency	Random_0_10_2000	false	96	2000	336.0	2.4008890760512425E210	7540590
UScurrency	Random_0_10_3000	false	96	3000	336.0	2.4008890760512425E210	9501264
UScurrency	Random_0_10_4000	false	96	4000	336.0	2.4008890760512425E210	10871133
UScurrency	Random_0_10_5000	false	96	5000	336.0	2.4008890760512425E210	11369559
UScurrency	Random_0_10_10000	false	96	10000	336.0	2.4008890760512425E210	19906306
UScurrency	Random_0_10_20000	false	1998	40748	237.0	2.4008890760512425E210	91541836
UScurrency	Random_0_10_30000	false	96	30000	336.0	2.4008890760512425E210	58791321
UScurrency	Random_0_10_40000	false	96	40000	336.0	2.4008890760512425E210	72434124
UScurrency	Random_0_10_50000	false	96	50000	336.0	2.4008890760512425E210	89934938
UScurrency	Random_0_10_100000	false	96	100000	336.0	2.4008890760512425E210	183183327
UScurrency	Random_0_10_200000	false	3708	367779	237.0	2.4008890760512425E210	764832653
UScurrency	Random_0_10_300000	false	3423	390111	237.0	2.4008890760512425E210	981925528
UScurrency	Random_0_10_400000	false	2853	467581	237.0	2.4008890760512425E210	1093203370
UScurrency	Random_0_10_500000	false	2568	512259	237.0	2.4008890760512425E210	1188863353
UScurrency	Random_0_10_1000000	false	3708	1225822	237.0	2.4008890760512425E210	2978435799
UScurrency	Random_0_20_10	false	96	10	336.0	2.4008890760512425E210	2378459
UScurrency	Random_0_20_20	false	96	20	336.0	2.4008890760512425E210	2177216
UScurrency	Random_0_20_50	false	96	50	336.0	2.4008890760512425E210	2083097
UScurrency	Random_0_20_100	false	96	100	336.0	2.4008890760512425E210	2657728
UScurrency	Random_0_20_200	false	96	200	336.0	2.4008890760512425E210	2781575
UScurrency	Random_0_20_300	false	96	300	336.0	2.4008890760512425E210	3198699
UScurrency	Random_0_20_400	false	96	400	336.0	2.4008890760512425E210	3727907
UScurrency	Random_0_20_500	false	96	500	336.0	2.4008890760512425E210	4327298
UScurrency	Random_0_20_600	false	96	600	336.0	2.4008890760512425E210	4860603
UScurrency	Random_0_20_700	false	96	700	336.0	2.4008890760512425E210	6783474
UScurrency	Random_0_20_800	false	96	800	336.0	2.4008890760512425E210	7554987
UScurrency	Random_0_20_900	false	96	900	336.0	2.4008890760512425E210	8914187
UScurrency	Random_0_20_1000	false	96	1000	336.0	2.4008890760512425E210	8863029
UScurrency	Random_0_20_2000	false	96	2000	336.0	2.4008890760512425E210	14328507
UScurrency	Random_0_20_3000	false	96	3000	336.0	2.4008890760512425E210	21811975
UScurrency	Random_0_20_4000	false	96	4000	336.0	2.4008890760512425E210	45089844
UScurrency	Random_0_20_5000	false	96	5000	336.0	2.4008890760512425E210	54337190
UScurrency	Random_0_20_10000	false	96	10000	336.0	2.4008890760512425E210	60390678
UScurrency	Random_0_20_20000	false	96	20000	336.0	2.4008890760512425E210	114482286
UScurrency	Random_0_20_30000	false	96	30000	336.0	2.4008890760512425E210	133825456
UScurrency	Random_0_20_40000	false	96	40000	336.0	2.4008890760512425E210	175590505
UScurrency	Random_0_20_50000	false	96	50000	336.0	2.4008890760512425E210	231395779
UScurrency	Random_0_20_100000	false	5703	135464	237.0	2.4008890760512425E210	622341466
UScurrency	Random_0_20_200000	false	96	200000	336.0	2.4008890760512425E210	876070559
UScurrency	Random_0_20_300000	false	6558	435631	237.0	2.4008890760512425E210	1873355607
UScurrency	Random_0_20_400000	false	3423	411102	237.0	2.4008890760512425E210	1744763428
UScurrency	Random_0_20_500000	false	3708	802323	237.0	2.4008890760512425E210	3416020989
UScurrency	Random_0_20_1000000	false	3993	1287870	237.0	2.4008890760512425E210	5689451142
UScurrency	Random_0_30_10	false	96	10	336.0	2.4008890760512425E210	1435325
UScurrency	Random_0_30_20	false	96	20	336.0	2.4008890760512425E210	1504884
UScurrency	Random_0_30_50	false	96	50	336.0	2.4008890760512425E210	1520450
UScurrency	Random_0_30_100	false	96	100	336.0	2.4008890760512425E210	1781634
UScurrency	Random_0_30_200	false	96	200	336.0	2.4008890760512425E210	2399543
UScurrency	Random_0_30_300	false	96	300	336.0	2.4008890760512425E210	2952191
UScurrency	Random_0_30_400	false	96	400	336.0	2.4008890760512425E210	3541005
UScurrency	Random_0_30_500	false	96	500	336.0	2.4008890760512425E210	5020547
UScurrency	Random_0_30_600	false	96	600	336.0	2.4008890760512425E210	5437335
UScurrency	Random_0_30_700	false	96	700	336.0	2.4008890760512425E210	5638825
UScurrency	Random_0_30_800	false	96	800	336.0	2.4008890760512425E210	6491605
UScurrency	Random_0_30_900	false	96	900	336.0	2.4008890760512425E210	7103019
UScurrency	Random_0_30_1000	false	96	1000	336.0	2.4008890760512425E210	7644466
UScurrency	Random_0_30_2000	false	96	2000	336.0	2.4008890760512425E210	13363914
UScurrency	Random_0_30_3000	false	96	3000	336.0	2.4008890760512425E210	21311504
UScurrency	Random_0_30_4000	false	96	4000	336.0	2.4008890760512425E210	25700052
UScurrency	Random_0_30_5000	false	96	5000	336.0	2.4008890760512425E210	32032348
UScurrency	Random_0_30_10000	false	96	10000	336.0	2.4008890760512425E210	63696990
UScurrency	Random_0_30_20000	false	572	22872	6.629931937664087E193	2.4008890760512425E210	146426367
UScurrency	Random_0_30_30000	false	96	30000	336.0	2.4008890760512425E210	187756323
UScurrency	Random_0_30_40000	false	96	40000	336.0	2.4008890760512425E210	251907810
UScurrency	Random_0_30_50000	false	96	50000	336.0	2.4008890760512425E210	341082666
UScurrency	Random_0_30_100000	false	3993	108876	237.0	2.4008890760512425E210	726488597
UScurrency	Random_0_30_200000	false	1713	221278	237.0	2.4008890760512425E210	1474129239
UScurrency	Random_0_30_300000	false	3993	405569	237.0	2.4008890760512425E210	2614373932
UScurrency	Random_0_30_400000	false	5988	677207	237.0	2.4008890760512425E210	4237744751
UScurrency	Random_0_30_500000	false	96	500000	336.0	2.4008890760512425E210	3329101605
UScurrency	Random_0_30_1000000	false	5133	1261231	237.0	2.4008890760512425E210	8468066837
UScurrency	Random_0_40_10	false	96	10	336.0	2.4008890760512425E210	1417594
UScurrency	Random_0_40_20	false	96	20	336.0	2.4008890760512425E210	1352389
UScurrency	Random_0_40_50	false	96	50	336.0	2.4008890760512425E210	1505723
UScurrency	Random_0_40_100	false	96	100	336.0	2.4008890760512425E210	1996512
UScurrency	Random_0_40_200	false	96	200	336.0	2.4008890760512425E210	2768465
UScurrency	Random_0_40_300	false	96	300	336.0	2.4008890760512425E210	3775050
UScurrency	Random_0_40_400	false	96	400	336.0	2.4008890760512425E210	4741211
UScurrency	Random_0_40_500	false	96	500	336.0	2.4008890760512425E210	5520499
UScurrency	Random_0_40_600	false	96	600	336.0	2.4008890760512425E210	6221799
UScurrency	Random_0_40_700	false	96	700	336.0	2.4008890760512425E210	7034948
UScurrency	Random_0_40_800	false	96	800	336.0	2.4008890760512425E210	8300270
UScurrency	Random_0_40_900	false	96	900	336.0	2.4008890760512425E210	9053348
UScurrency	Random_0_40_1000	false	96	1000	336.0	2.4008890760512425E210	9280643
UScurrency	Random_0_40_2000	false	96	2000	336.0	2.4008890760512425E210	17405381
UScurrency	Random_0_40_3000	false	96	3000	336.0	2.4008890760512425E210	26283662
UScurrency	Random_0_40_4000	false	96	4000	336.0	2.4008890760512425E210	34939856
UScurrency	Random_0_40_5000	false	96	5000	336.0	2.4008890760512425E210	43578770
UScurrency	Random_0_40_10000	false	96	10000	336.0	2.4008890760512425E210	86842641
UScurrency	Random_0_40_20000	false	96	20000	336.0	2.4008890760512425E210	170549711
UScurrency	Random_0_40_30000	false	96	30000	336.0	2.4008890760512425E210	247629524
UScurrency	Random_0_40_40000	false	96	40000	336.0	2.4008890760512425E210	340702172
UScurrency	Random_0_40_50000	false	96	50000	336.0	2.4008890760512425E210	419427350
UScurrency	Random_0_40_100000	false	96	100000	336.0	2.4008890760512425E210	842791970
UScurrency	Random_0_40_200000	false	3138	281524	237.0	2.4008890760512425E210	2400817617
UScurrency	Random_0_40_300000	false	96	300000	336.0	2.4008890760512425E210	2625582789
UScurrency	Random_0_40_400000	false	6843	648789	237.0	2.4008890760512425E210	5446917596
UScurrency	Random_0_40_500000	false	5133	643191	237.0	2.4008890760512425E210	5417584710
UScurrency	Random_0_40_1000000	false	3708	1255992	237.0	2.4008890760512425E210	11125704254
UScurrency	Random_0_50_10	false	96	10	336.0	2.4008890760512425E210	1367641
UScurrency	Random_0_50_20	false	96	20	336.0	2.4008890760512425E210	1107200
UScurrency	Random_0_50_50	false	96	50	336.0	2.4008890760512425E210	1553183
UScurrency	Random_0_50_100	false	96	100	336.0	2.4008890760512425E210	1961584
UScurrency	Random_0_50_200	false	96	200	336.0	2.4008890760512425E210	3175303
UScurrency	Random_0_50_300	false	96	300	336.0	2.4008890760512425E210	4057698
UScurrency	Random_0_50_400	false	96	400	336.0	2.4008890760512425E210	5095133
UScurrency	Random_0_50_500	false	96	500	336.0	2.4008890760512425E210	6390620
UScurrency	Random_0_50_600	false	96	600	336.0	2.4008890760512425E210	7200834
UScurrency	Random_0_50_700	false	96	700	336.0	2.4008890760512425E210	8604074
UScurrency	Random_0_50_800	false	96	800	336.0	2.4008890760512425E210	10073069
UScurrency	Random_0_50_900	false	96	900	336.0	2.4008890760512425E210	10728078
UScurrency	Random_0_50_1000	false	96	1000	336.0	2.4008890760512425E210	11741999
UScurrency	Random_0_50_2000	false	96	2000	336.0	2.4008890760512425E210	22701684
UScurrency	Random_0_50_3000	false	96	3000	336.0	2.4008890760512425E210	34218734
UScurrency	Random_0_50_4000	false	96	4000	336.0	2.4008890760512425E210	45963973
UScurrency	Random_0_50_5000	false	96	5000	336.0	2.4008890760512425E210	56401567
UScurrency	Random_0_50_10000	false	3708	22118	237.0	2.4008890760512425E210	245996857
UScurrency	Random_0_50_20000	false	96	20000	336.0	2.4008890760512425E210	215771792
UScurrency	Random_0_50_30000	false	96	30000	336.0	2.4008890760512425E210	344505219
UScurrency	Random_0_50_40000	false	10548	46719	237.0	2.4008890760512425E210	523914594
UScurrency	Random_0_50_50000	false	96	50000	336.0	2.4008890760512425E210	541237472
